Map name	Object id	Item number	Item name	X	Y	Z
out13.odm	8	202	Vial of Troll Blood	11840	896	3073
out13.odm	9	204	Dragon's Eye	-800	20000	2591
out13.odm	10	199	Gold	13568	-1792	4673
out13.odm	11	199	Gold	4928	-3328	4309
out13.odm	12	208	Moonstone	5856	4800	2923
out13.odm	13	208	Moonstone	8640	3680	2999
out13.odm	14	236	Harden Item	2720	6816	3073
out13.odm	15	236	Harden Item	-416	3552	3073
out13.odm	16	236	Harden Item	-7904	-16640	97
out13.odm	17	17	Steel Dagger	-5888	-15520	51
out13.odm	18	48	Blood Drop Crossbow	11040	-16736	209
out13.odm	19	78	Noble Plate Armor	18208	-17696	143
out13.odm	20	87	Death Head Shield	18272	-22048	45
out13.odm	21	103	Silver Belt	9824	-22112	117
out13.odm	22	147	Alacorn Wand of Lightning	14336	-21760	257
out13.odm	23	689	Kergar-laced ore	6112	-19296	39
out13.odm	24	689	Kergar-laced ore	21824	-20800	25
out13.odm	25	689	Kergar-laced ore	20832	-15168	19
out13.odm	26	689	Kergar-laced ore	17440	-9632	513
out13.odm	27	689	Kergar-laced ore	13728	-9120	399
out13.odm	28	202	Vial of Troll Blood	10080	16224	2605
out13.odm	29	206	Meteorite Fragment	7584	6944	2533
out13.odm	30	206	Meteorite Fragment	8800	17088	2471
out13.odm	31	206	Meteorite Fragment	7680	15808	2733
out13.odm	32	206	Meteorite Fragment	10080	13856	3005
out13.odm	33	206	Meteorite Fragment	7200	7616	2729
out13.odm	34	206	Meteorite Fragment	7040	4960	2721
out13.odm	35	206	Meteorite Fragment	8544	14464	2881
out13.odm	36	206	Meteorite Fragment	6016	6752	2719
out13.odm	37	690	Erudine-laced ore	7184	5904	2495
out13.odm	38	690	Erudine-laced ore	8480	15984	2486
out13.odm	39	689	Kergar-laced ore	9520	16400	2447
out13.odm	40	689	Kergar-laced ore	7888	5232	2693
out13.odm	41	198	Gold	21808	-19856	97
out13.odm	42	58	Club	800	4608	3073
out13.odm	43	72	Steel Chain Mail	1248	3200	3073
out13.odm	44	187	Topaz	-1536	6784	3073
out13.odm	45	61	Journey Staff	12288	1184	3093
out13.odm	46	67	Studded Leather	10208	10496	3073
out13.odm	47	66	Leather Armor	1696	13472	3073
out13.odm	48	372	Hammerhands	4960	11552	3073
out13.odm	49	97	Crown	-2016	15040	3073
out13.odm	50	198	Gold	-6848	17344	2685
out13.odm	51	198	Gold	-19712	18880	449
out13.odm	52	36	Improvised Voulge	-18688	17216	377
out13.odm	53	100	Leather Belt	-7680	7520	1
out13.odm	54	47	Light Crossbow	-7136	6592	1
out13.odm	55	61	Journey Staff	-17472	1632	525
out13.odm	56	198	Gold	-15712	4672	247
out13.odm	57	198	Gold	-18592	6400	289
out13.odm	58	198	Gold	-4032	352	1
out13.odm	59	59	Spiked Club	-5120	2400	1
out13.odm	60	198	Gold	-13376	-19648	1
out13.odm	61	2	Steel Longsword	-12320	-17984	1
out14.odm	0	646	Horseshoe	17336	13008	513
out14.odm	1	646	Horseshoe	17784	13408	513
out14.odm	2	646	Horseshoe	16928	12752	513
out14.odm	3	559	Watcher's Ring of Elemental Water	-16760	-4707	161
out14.odm	4	202	Vial of Troll Blood	6976	-7552	993
out14.odm	5	202	Vial of Troll Blood	-3392	-6688	1537
out14.odm	6	208	Moonstone	8608	-9824	1025
out14.odm	7	208	Moonstone	-2464	-5184	1537
out14.odm	8	208	Moonstone	5856	-6560	1025
out14.odm	9	213	Garnet	7840	-10080	1025
out14.odm	10	213	Garnet	1344	-7392	1343
out14.odm	11	213	Garnet	-2880	-7264	1537
out14.odm	12	198	Gold	18272	-20416	609
out14.odm	13	198	Gold	19680	-20768	609
out14.odm	14	198	Gold	21216	-18592	609
out14.odm	15	198	Gold	-5472	-5120	1537
out14.odm	16	198	Gold	8096	-5504	933
out14.odm	17	198	Gold	14560	-12032	385
out14.odm	18	151	Arcane Wand of The Fist	21664	-8896	2779
out14.odm	19	35	Sublime Spear	5376	-11872	1
out14.odm	20	27	Dwarven Battleaxe	-5568	-11552	99
out14.odm	21	30	Headsman's Poleaxe	-9568	-11616	43
out14.odm	22	40	Lizardman Trident	-7392	-9536	73
out14.odm	23	52	Zealot Mace	-15520	-4320	161
out14.odm	24	62	Orb Staff	-18016	6336	301
out14.odm	25	68	Officer's Leather	-9312	17376	35
out14.odm	26	74	Resplendent Chain Mail	-4576	10016	113
out14.odm	27	198	Gold	-6304	12032	123
out14.odm	28	198	Gold	-18944	6400	289
out14.odm	29	198	Gold	-16704	-3904	137
out14.odm	30	198	Gold	3296	-8448	1061
out14.odm	31	107	Ranger's Cloak	18592	-20736	609
out14.odm	32	76	Plate Armor	-9088	-11744	25
out14.odm	33	198	Gold	-5888	-12000	99
out14.odm	34	206	Meteorite Fragment	-7840	-8960	97
out14.odm	35	198	Gold	-16416	-5376	177
out14.odm	36	233	Recharge Item	-19392	6656	265
out14.odm	37	198	Gold	-6528	11296	129
out14.odm	38	112	Silver Mesh Gauntlets	-5504	12832	99
out14.odm	39	21	Exquisite Long Dagger	-7328	13792	109
out15.odm	0	199	Gold	18272	-4384	1253
out15.odm	1	199	Gold	17536	-2464	1113
out15.odm	2	199	Gold	18880	-1248	1505
out15.odm	3	199	Gold	19328	-3136	1729
out15.odm	4	199	Gold	16864	-4800	1303
out15.odm	5	199	Gold	15808	-2112	1385
out15.odm	6	130	Eyeball Amulet	17568	-1216	1127
out15.odm	7	199	Gold	19200	-512	1665
out15.odm	8	194	Yellow Topaz	18912	-4576	1493
out15.odm	9	80	Thornbark Shield	19744	-2112	1937
out15.odm	10	199	Gold	19616	-3424	1883
out15.odm	11	199	Gold	21696	-22016	2561
out15.odm	12	199	Gold	20000	-19392	2555
out15.odm	13	94	Peasant Hat	14336	-21248	2625
out15.odm	14	76	Plate Armor	-19328	-18560	2521
out15.odm	15	199	Gold	-18432	-21088	2471
out15.odm	16	199	Gold	-21312	-19040	2503
out15.odm	17	199	Gold	-9088	4192	301
out15.odm	18	50	Mace	-6624	9120	173
out15.odm	19	61	Journey Staff	-10176	9600	257
out15.odm	20	135	Wand of Fire	-12160	8064	225
out15.odm	21	199	Gold	-7232	-14784	2525
out15.odm	22	199	Gold	5408	-3872	1247
out15.odm	23	61	Journey Staff	15616	-5984	1425
out15.odm	24	199	Gold	20000	7488	1713
out15.odm	25	199	Gold	4608	9440	1455
out15.odm	26	199	Gold	5344	13216	621
d01.blv	0	717	Letter from Mr. Stantley	512	14368	1
d01.blv	1	197	Gold	608	2096	1
d01.blv	2	197	Gold	-320	2880	1
d01.blv	3	197	Gold	-528	4080	1
d01.blv	4	197	Gold	-1408	12320	385
d01.blv	5	197	Gold	1808	12320	385
d01.blv	6	197	Gold	800	14256	1
d01.blv	7	100	Leather Belt	-368	15072	1
d01.blv	8	200	Widowsweep Berries	80	15056	1
d01.blv	9	197	Gold	-816	4768	-543
d01.blv	10	15	Common Dagger	432	6464	-543
d01.blv	11	197	Gold	-384	10448	-543
d01.blv	12	79	Trollish Shield	-1456	13232	-543
d01.blv	13	120	Brass Ring	1328	13200	-543
d01.blv	14	197	Gold	3328	2496	-511
d01.blv	15	197	Gold	-976	816	-511
d01.blv	16	199	Gold	-112	14816	1
d01.blv	17	100	Leather Belt	560	14704	1
d02.blv	0	37	Weighted Halberd	2400	7136	1
d02.blv	1	198	Gold	2112	7584	1
d02.blv	2	198	Gold	-640	6080	1
d02.blv	3	198	Gold	-2528	6080	1
d02.blv	4	81	Kite Shield	-2528	5664	1
d02.blv	5	198	Gold	-3200	9888	1
d02.blv	6	198	Gold	-2816	9152	1
d02.blv	7	198	Gold	-2752	9376	1
d02.blv	8	66	Leather Armor	2560	10304	1
d02.blv	9	71	Chain Mail	-1984	-672	1
d02.blv	10	224	Cure Weakness	-2016	-2048	1
d02.blv	11	31	Ogre Fighting Stick	32	-960	1
d02.blv	12	50	Mace	3808	-3648	1
d02.blv	13	197	Gold	1184	-7360	1
d02.blv	14	197	Gold	2048	-7360	1
d02.blv	15	121	Pearl Ring	3200	2304	-191
d02.blv	16	197	Gold	4480	4224	1
d02.blv	17	58	Club	5600	10048	1
d02.blv	18	197	Gold	5504	9568	1
d02.blv	19	197	Gold	3008	10112	1
d02.blv	20	197	Gold	6816	2784	1
d02.blv	21	62	Orb Staff	6976	3200	1
d02.blv	22	43	Recurve Bow	7584	3232	1
d02.blv	23	10	Archangel Broadsword	5728	2784	1
d02.blv	24	198	Gold	9248	2208	1
d02.blv	25	198	Gold	10752	6144	1
d02.blv	26	100	Leather Belt	11008	9120	1
d02.blv	27	68	Officer's Leather	10816	9920	1
d02.blv	28	198	Gold	11104	10720	1
d02.blv	29	76	Plate Armor	9312	11616	1
d02.blv	30	198	Gold	7872	14336	1
d02.blv	31	198	Gold	7360	13984	1
d02.blv	32	198	Gold	9984	13696	1
d02.blv	33	198	Gold	6688	12672	1
d02.blv	34	72	Steel Chain Mail	5600	12544	1
d02.blv	35	36	Improvised Voulge	4576	14496	1
d02.blv	36	28	Two-Handed Stoneaxe	4192	14880	1
d02.blv	37	72	Steel Chain Mail	1824	12256	1
d02.blv	38	198	Gold	1856	13312	1
d02.blv	39	67	Studded Leather	1920	7168	1
d02.blv	40	198	Gold	2688	6912	1
d02.blv	41	237	Remove Fear	-256	8320	1
d02.blv	42	232	Shield	-640	8448	1
d02.blv	43	198	Gold	-1152	9216	1
d02.blv	44	198	Gold	-1152	9984	1
d02.blv	45	198	Gold	4608	4608	1
d02.blv	46	72	Steel Chain Mail	4608	4224	1
d02.blv	47	198	Gold	5760	12544	1
d02.blv	48	131	Bronze Amulet	8320	13696	1
d02.blv	49	198	Gold	7936	13952	1
d02.blv	50	198	Gold	8448	14336	1
d02.blv	51	40	Lizardman Trident	2816	10624	1
d02.blv	52	48	Blood Drop Crossbow	10880	6272	1
d02.blv	53	198	Gold	10880	6784	1
d02.blv	54	50	Mace	10880	5888	1
d02.blv	55	198	Gold	11392	6016	1
d02.blv	56	112	Silver Mesh Gauntlets	2432	2432	-191
d02.blv	57	199	Gold	3840	2944	-191
d02.blv	58	237	Remove Fear	1952	1568	1
d03.blv	0	116	Steel Plated Boots	-11104	4684	-1847
d03.blv	1	135	Wand of Fire	-7624	6276	-95
d03.blv	2	238	Remove Curse	-6236	8380	-95
d03.blv	3	207	Harpy Feather	-4224	10268	529
d03.blv	4	198	Gold	-6360	4220	529
d03.blv	5	110	Gauntlets	-5280	-14700	-2375
d03.blv	6	199	Gold	-8140	-14824	-2375
d03.blv	7	199	Gold	-13516	-13124	-2375
d03.blv	8	132	Witch's Amulet	-13396	-13432	-2375
d03.blv	9	199	Gold	-13408	-12800	-2375
d03.blv	10	199	Gold	-9624	-15164	-2375
d03.blv	11	79	Trollish Shield	-9824	-16924	-2231
d03.blv	12	130	Eyeball Amulet	-9620	-18672	-2676
d04.blv	0	734	Letter from Xenofex	256	6016	-1407
d04.blv	1	197	Gold	384	4608	-1663
d04.blv	2	312	Feather Fall	384	4160	-1663
d04.blv	3	197	Gold	-640	2176	-1663
d04.blv	4	197	Gold	128	9344	-2175
d04.blv	5	120	Brass Ring	256	9344	-2175
d04.blv	6	197	Gold	576	9280	-2175
d04.blv	7	66	Leather Armor	-256	8896	-2175
d04.blv	8	197	Gold	-192	8960	-2175
d04.blv	9	197	Gold	-384	8512	-2095
d04.blv	10	197	Gold	896	8448	-2175
d04.blv	11	197	Gold	960	8896	-2175
d04.blv	12	71	Chain Mail	832	8896	-2175
d04.blv	13	66	Leather Armor	640	8768	-2175
d04.blv	14	110	Gauntlets	3776	7616	-1535
d04.blv	15	197	Gold	3776	7296	-1535
d04.blv	16	197	Gold	3456	6784	-1535
d04.blv	17	197	Gold	3520	7424	-1535
d04.blv	18	76	Plate Armor	3392	7360	-1535
d04.blv	19	197	Gold	2752	6528	-1535
d04.blv	20	197	Gold	192	6016	-1407
d04.blv	21	76	Plate Armor	192	6272	-1407
d04.blv	22	186	Blue Quartz	640	2240	-1119
d04.blv	23	334	Slow	640	2624	-1119
d04.blv	24	197	Gold	-256	-1024	-3071
d04.blv	25	105	Leather Cloak	2880	7808	-1535
d04.blv	26	186	Blue Quartz	3200	8064	-1535
d04.blv	27	197	Gold	3200	6272	-1535
d06.blv	0	63	Priestly Staff	-4160	6336	0
d06.blv	1	31	Ogre Fighting Stick	4432	2336	321
d06.blv	2	90	Conscript's Helm	4400	2848	321
d06.blv	3	198	Gold	3536	-1696	769
d06.blv	4	186	Blue Quartz	4144	2400	321
d06.blv	5	197	Gold	4560	2688	321
d06.blv	6	76	Plate Armor	3648	-1600	769
d07.blv	0	198	Gold	-3584	-6912	1473
d07.blv	1	198	Gold	-3456	-7552	1473
d07.blv	2	198	Gold	-2688	-7168	1857
d07.blv	3	103	Silver Belt	-2944	-7680	1473
d07.blv	4	198	Gold	-3072	-8320	1857
d07.blv	5	199	Gold	-4096	-7168	1857
d07.blv	6	199	Gold	-3840	-7552	1857
d07.blv	7	11	Champion Sword	-3968	-7808	1857
d07.blv	8	199	Gold	-2816	-7552	1473
d07.blv	9	44	Snakewood Bow	-2560	-7424	1857
d07.blv	10	199	Gold	-2944	-8192	1857
d07.blv	11	199	Gold	-3968	-7168	1857
d07.blv	12	198	Gold	768	-1024	4097
d07.blv	13	198	Gold	1280	-1664	4097
d07.blv	14	198	Gold	768	-2304	4097
d07.blv	15	103	Silver Belt	-6432	-1184	3329
d07.blv	16	43	Recurve Bow	-6208	-992	3329
d07.blv	17	198	Gold	-6304	-1184	3329
d07.blv	18	198	Gold	-6304	-1376	3329
d07.blv	19	131	Bronze Amulet	5600	-3392	2817
d07.blv	20	198	Gold	6080	-3520	2817
d07.blv	21	198	Gold	6016	-2784	2817
d07.blv	22	198	Gold	8576	-1024	2561
d07.blv	23	198	Gold	7424	-3584	2561
d07.blv	24	198	Gold	2560	-2816	2583
d07.blv	25	199	Gold	4992	-9600	2209
d07.blv	26	7	Dark Elven Sword	128	5504	1537
d07.blv	27	198	Gold	5376	2176	1537
d07.blv	28	198	Gold	256	1792	1537
d07.blv	29	198	Gold	-3712	2176	3905
d07.blv	30	198	Gold	-2432	2048	3905
d07.blv	31	198	Gold	-4736	3456	3902
d07.blv	32	198	Gold	-4864	1280	3905
d07.blv	33	60	Steel club	-3712	-1280	3265
d07.blv	34	62	Orb Staff	-5760	-128	3265
d08.blv	0	222	Cure Wounds	-4570	2190	256
d08.blv	1	222	Cure Wounds	-4570	2284	256
d08.blv	2	222	Cure Wounds	-4570	2406	256
d08.blv	3	222	Cure Wounds	-4570	2536	256
d08.blv	4	222	Cure Wounds	-4570	2680	256
d08.blv	5	222	Cure Wounds	-4570	2824	256
d09.blv	0	199	Gold	-16624	8804	1153
d09.blv	1	199	Gold	-15876	9116	1153
d09.blv	2	199	Gold	-21488	-4356	-191
d09.blv	3	145	Alacorn Wand of Fireballs	-21488	-5664	-191
d09.blv	4	78	Noble Plate Armor	-21488	-7288	-191
d09.blv	5	253	Divine Cure	-14940	-6104	1
d09.blv	6	74	Resplendent Chain Mail	-15000	884	1
d09.blv	7	21	Exquisite Long Dagger	-11260	260	1
d09.blv	8	5	Duelist Blade	1092	-1800	164
d09.blv	9	199	Gold	1216	-2796	193
d09.blv	10	199	Gold	5708	-1048	529
d09.blv	11	199	Gold	5520	-3048	1
d09.blv	12	199	Gold	-4148	-5480	1
d09.blv	13	199	Gold	-4148	-7164	1
d09.blv	14	48	Blood Drop Crossbow	-4024	-11716	-47
d09.blv	15	4	Elven Sword	-3148	-10096	-47
d09.blv	16	199	Gold	-652	-10096	-47
d09.blv	17	26	Steel Axe	-14004	9180	1153
d09.blv	18	199	Gold	-3212	11424	1
d09.blv	19	199	Gold	592	8868	1
d09.blv	20	202	Vial of Troll Blood	2588	8680	1
d09.blv	21	123	Emerald Ring	1280	5936	1
d09.blv	22	28	Two-Handed Stoneaxe	2028	3816	1
d09.blv	23	103	Silver Belt	-5580	4004	1
d09.blv	24	199	Gold	-18680	-364	1
d09.blv	25	199	Gold	-17872	384	1
d09.blv	26	199	Gold	-14064	636	1
d09.blv	27	199	Gold	-8328	2192	1
d09.blv	28	62	Orb Staff	-17372	9116	1153
d09.blv	29	199	Gold	7892	508	1
d09.blv	30	199	Gold	9016	572	1
d09.blv	31	199	Gold	5960	-3732	1
d09.blv	32	199	Gold	9140	-13776	1
d09.blv	33	41	War Trident	9512	-13776	1
d09.blv	34	21	Exquisite Long Dagger	10700	-12340	1
d09.blv	35	199	Gold	-3460	-10844	-47
d11.blv	0	211	Fae Dust	7828	-17252	-703
d11.blv	1	199	Gold	8092	-17784	-703
d11.blv	2	55	Rusty Hammer	12124	-20436	-703
d11.blv	3	199	Gold	12764	-20596	-703
d11.blv	4	47	Light Crossbow	9100	-23620	-703
d11.blv	5	199	Gold	8728	-24360	-703
d11.blv	6	199	Gold	6768	-24256	513
d11.blv	7	199	Gold	4168	-21708	-703
d11.blv	8	199	Gold	5176	-21604	-703
d11.blv	9	199	Gold	8288	-20716	-1055
d11.blv	10	199	Gold	8496	-20708	-1055
d11.blv	11	72	Steel Chain Mail	8588	-20800	-1055
d11.blv	12	199	Gold	8412	-20784	-1055
d12.blv	0	204	Dragon's Eye	-2432	2176	481
d12.blv	1	202	Vial of Troll Blood	-2176	2496	481
d12.blv	2	202	Vial of Troll Blood	-2176	2176	609
d12.blv	3	202	Vial of Troll Blood	-2176	2048	609
d12.blv	4	202	Vial of Troll Blood	-2240	1856	481
d12.blv	5	212	Sulfur	-2176	2304	481
d12.blv	6	219	Philosopher's Stone	-2176	1856	481
d12.blv	7	218	Mercury	-2176	2176	545
d12.blv	8	266	Pure Intellect	-2160	2448	481
d12.blv	9	253	Divine Cure	-2512	2208	481
d12.blv	10	239	Cure Insanity	-2336	2144	481
d12.blv	11	239	Cure Insanity	-2272	2192	481
d12.blv	12	239	Cure Insanity	-2208	2000	609
d12.blv	13	239	Cure Insanity	-2144	1904	481
d12.blv	14	213	Garnet	-2208	2528	481
d12.blv	15	206	Meteorite Fragment	-2144	2480	481
d12.blv	16	208	Moonstone	-2352	2208	481
d12.blv	17	220	Potion Bottle	-2512	2144	481
d12.blv	18	220	Potion Bottle	-2288	2144	481
d12.blv	19	220	Potion Bottle	-2352	1568	513
d12.blv	20	220	Potion Bottle	-2304	1568	513
d12.blv	21	220	Potion Bottle	-2048	1568	513
d12.blv	22	220	Potion Bottle	-2112	2784	513
d12.blv	23	220	Potion Bottle	-2368	2784	513
d12.blv	24	220	Potion Bottle	-2544	2176	481
d12.blv	25	220	Potion Bottle	-2176	2384	481
d12.blv	26	220	Potion Bottle	-2160	1984	609
d12.blv	27	220	Potion Bottle	-2224	2384	481
d12.blv	28	207	Harpy Feather	-2320	2784	513
d12.blv	29	193	Amythest	-2240	1568	513
d12.blv	30	202	Vial of Troll Blood	-2128	1568	513
d12.blv	31	228	Haste	-2016	2784	513
d12.blv	32	228	Haste	-2192	1568	513
d12.blv	33	228	Haste	-2000	1568	513
d12.blv	34	228	Haste	-2352	1808	481
d12.blv	35	215	Mushroom	-2528	2720	385
d12.blv	36	203	Ruby	-2208	2784	513
d12.blv	37	190	Green Garnet	-2288	1968	385
d12.blv	38	200	Widowsweep Berries	-2160	2064	545
d12.blv	39	192	Diamond	-2064	2784	513
d12.blv	40	264	Pure Luck	-2096	1552	513
d12.blv	41	265	Pure Speed	-2224	1824	481
d12.blv	42	263	Slaying Potion	-2208	2368	545
d12.blv	43	244	Speed Boost	-2160	2336	545
d12.blv	44	246	Flaming Potion	-2208	2304	545
d12.blv	45	247	Freezing Potion	-2176	2288	545
d12.blv	46	236	Harden Item	-2208	2208	545
d12.blv	47	254	Divine Power	-2160	2144	545
d12.blv	48	219	Philosopher's Stone	-2208	2080	545
d12.blv	49	219	Philosopher's Stone	-2160	2032	545
d12.blv	50	219	Philosopher's Stone	-2176	2016	545
d12.blv	51	204	Dragon's Eye	-2160	2208	545
d12.blv	52	204	Dragon's Eye	1904	-144	289
d12.blv	53	204	Dragon's Eye	2048	-528	289
d12.blv	54	204	Dragon's Eye	2640	-832	289
d12.blv	55	204	Dragon's Eye	2032	-848	289
d12.blv	56	204	Dragon's Eye	3056	-512	353
d12.blv	57	204	Dragon's Eye	3072	-160	289
d12.blv	58	204	Dragon's Eye	2592	-64	289
d12.blv	59	204	Dragon's Eye	1920	-688	353
d12.blv	60	214	Vial of Devil Ichor	1920	-352	353
d12.blv	61	214	Vial of Devil Ichor	2048	-192	289
d12.blv	62	214	Vial of Devil Ichor	2944	-192	289
d12.blv	63	214	Vial of Devil Ichor	2608	-144	289
d12.blv	64	214	Vial of Devil Ichor	3056	-656	353
d12.blv	65	214	Vial of Devil Ichor	3072	-352	353
d12.blv	66	214	Vial of Devil Ichor	2912	-832	289
d12.blv	67	214	Vial of Devil Ichor	2816	-816	289
d12.blv	68	214	Vial of Devil Ichor	1904	-848	289
d12.blv	69	214	Vial of Devil Ichor	1920	-496	353
d12.blv	70	218	Mercury	1968	-192	289
d12.blv	71	218	Mercury	2096	-496	289
d12.blv	72	218	Mercury	2896	-480	289
d12.blv	73	218	Mercury	3088	-864	289
d12.blv	74	203	Ruby	3008	-224	289
d12.blv	75	187	Topaz	3088	-464	353
d12.blv	76	202	Vial of Troll Blood	1904	-608	353
d12.blv	77	191	Rose Crystal	1952	-608	353
d12.blv	78	209	Elvish Toadstool	1968	-816	289
d12.blv	79	207	Harpy Feather	2128	-816	289
d12.blv	80	205	Phirna Root	2464	-864	193
d12.blv	81	210	Poppysnaps	2416	-816	193
d12.blv	82	208	Moonstone	2544	-800	289
d12.blv	83	211	Fae Dust	2736	-864	289
d12.blv	84	216	Obsidian	2768	-832	289
d12.blv	85	219	Philosopher's Stone	2576	-848	289
d12.blv	86	220	Potion Bottle	2688	-816	289
d12.blv	87	220	Potion Bottle	2976	-800	289
d12.blv	88	220	Potion Bottle	3072	-784	289
d12.blv	89	220	Potion Bottle	2992	-880	289
d12.blv	90	220	Potion Bottle	3072	-688	353
d12.blv	91	220	Potion Bottle	3040	-464	353
d12.blv	92	220	Potion Bottle	3088	-320	353
d12.blv	93	220	Potion Bottle	2992	-176	289
d12.blv	94	220	Potion Bottle	2016	-208	289
d12.blv	95	220	Potion Bottle	1904	-208	289
d12.blv	96	220	Potion Bottle	1952	-320	353
d12.blv	97	220	Potion Bottle	1904	-320	353
d12.blv	98	220	Potion Bottle	1904	-400	353
d12.blv	99	220	Potion Bottle	1936	-528	353
d12.blv	100	220	Potion Bottle	1904	-656	353
d12.blv	101	220	Potion Bottle	1904	-800	289
d12.blv	102	220	Potion Bottle	1888	-832	289
d12.blv	103	220	Potion Bottle	2688	-32	193
d12.blv	104	220	Potion Bottle	2704	-16	193
d12.blv	105	220	Potion Bottle	2240	-528	289
d12.blv	106	220	Potion Bottle	2288	-464	289
d12.blv	107	206	Meteorite Fragment	2192	-480	289
d12.blv	108	206	Meteorite Fragment	2144	-496	289
d12.blv	109	206	Meteorite Fragment	2944	-480	289
d12.blv	110	206	Meteorite Fragment	3104	-32	193
d12.blv	111	203	Ruby	2080	-144	289
d12.blv	112	203	Ruby	2560	-112	289
d12.blv	113	202	Vial of Troll Blood	1904	-320	417
d12.blv	114	202	Vial of Troll Blood	1936	-480	417
d12.blv	115	202	Vial of Troll Blood	1952	-688	417
d12.blv	116	202	Vial of Troll Blood	3056	-672	417
d12.blv	117	216	Obsidian	1936	-368	417
d12.blv	118	216	Obsidian	1920	-512	417
d12.blv	119	216	Obsidian	3072	-640	417
d12.blv	120	216	Obsidian	3056	-512	417
d12.blv	121	201	Crushed Rose Petals	1904	-352	417
d12.blv	122	201	Crushed Rose Petals	1936	-640	417
d12.blv	123	201	Crushed Rose Petals	3088	-544	417
d12.blv	124	217	Vial of Ooze Endoplasm	1952	-400	417
d12.blv	125	218	Mercury	1904	-496	417
d12.blv	126	220	Potion Bottle	1904	-704	417
d12.blv	127	220	Potion Bottle	3072	-704	417
d12.blv	128	220	Potion Bottle	3072	-400	417
d12.blv	129	212	Sulfur	3040	-336	417
d12.blv	130	212	Sulfur	3040	-352	417
d12.blv	131	205	Phirna Root	3088	-416	417
d12.blv	132	195	Diamond	3072	-640	417
d12.blv	133	193	Amythest	3040	-640	417
d13.blv	0	199	Gold	-1824	-736	1
d13.blv	1	197	Gold	-928	-704	1
d13.blv	2	197	Gold	320	160	-607
d13.blv	3	2	Steel Longsword	1376	1568	-599
d13.blv	4	197	Gold	1600	1856	-607
d13.blv	5	197	Gold	352	3008	-607
d13.blv	6	197	Gold	-32	2944	-607
d13.blv	7	76	Plate Armor	-1184	1376	-607
d14.blv	0	369	Harm	2368	448	-127
d14.blv	1	135	Wand of Fire	2368	1344	-127
d14.blv	2	76	Plate Armor	-2432	1472	-127
d14.blv	3	197	Gold	-1856	448	-127
d14.blv	4	115	Walking Boots	-1728	-512	-127
d14.blv	5	191	Rose Crystal	-832	3776	193
d14.blv	6	199	Gold	-704	4032	193
d14.blv	7	137	Wand of Poison	-768	4224	193
d14.blv	8	108	Elegant Cloak	-1664	-320	-127
d14.blv	9	199	Gold	-1536	-192	-127
d14.blv	10	199	Gold	-1600	-64	-127
d14.blv	11	199	Gold	-1728	2304	1
d14.blv	12	199	Gold	-1536	2112	1
d15.blv	0	198	Gold	-352	1792	2001
d15.blv	1	198	Gold	-544	2304	2001
d15.blv	2	220	Potion Bottle	-704	1408	2001
d15.blv	3	199	Gold	-6176	6880	2001
d15.blv	4	74	Resplendent Chain Mail	-6464	7392	2001
d15.blv	5	113	Minotaur Gauntlets	4960	7136	2001
d15.blv	6	123	Emerald Ring	5696	6944	2001
d15.blv	7	197	Gold	-640	12768	2001
d15.blv	8	201	Crushed Rose Petals	-640	13120	2001
d15.blv	9	97	Crown	5184	7168	2001
d15.blv	10	199	Gold	1280	10592	1537
d15.blv	11	102	Strong Belt	2496	9216	1537
d15.blv	12	108	Elegant Cloak	1696	4288	1537
d15.blv	13	151	Arcane Wand of The Fist	-3072	4608	1537
d15.blv	14	41	War Trident	-3488	9184	1537
d15.blv	15	111	Steel Gauntlets	-288	2240	337
d15.blv	16	198	Gold	0	3040	337
d15.blv	17	198	Gold	-992	3392	337
d15.blv	18	198	Gold	0	4704	-511
d15.blv	19	371	Cure Poison	-224	5568	-511
d15.blv	20	107	Ranger's Cloak	-352	5984	-511
d15.blv	21	198	Gold	-288	7776	-511
d15.blv	22	2	Steel Longsword	-256	9472	-511
d15.blv	23	61	Journey Staff	-1312	10656	-479
d16.blv	0	550	Vampire's Cape	-2556	339	-511
d16.blv	1	141	Fairy Wand of Ice	544	-448	-191
d16.blv	2	2	Steel Longsword	-2816	544	-511
d16.blv	3	198	Gold	-2816	160	-511
d16.blv	4	198	Gold	-2624	512	-511
d17.blv	0	198	Gold	-4288	6464	193
d17.blv	1	372	Hammerhands	-4256	5344	193
d17.blv	2	198	Gold	-2240	5984	193
d17.blv	3	216	Obsidian	704	5280	641
d17.blv	4	197	Gold	864	5248	641
d17.blv	5	18	Assassin's Dagger	608	5216	641
d17.blv	6	120	Brass Ring	704	5152	641
d17.blv	7	199	Gold	896	5344	641
d17.blv	8	199	Gold	608	5344	641
d17.blv	9	62	Orb Staff	544	3872	129
d17.blv	10	56	War Hammer	512	3936	129
d17.blv	11	76	Plate Armor	224	3168	129
d17.blv	12	95	Traveller's Hat	32	3488	129
d17.blv	13	198	Gold	-96	3840	129
d17.blv	14	198	Gold	672	1632	122
d17.blv	15	198	Gold	-768	1760	122
d17.blv	16	67	Studded Leather	-1312	1984	123
d17.blv	17	31	Ogre Fighting Stick	64	1568	122
d17.blv	18	111	Steel Gauntlets	3680	2048	129
d17.blv	19	121	Pearl Ring	4320	2464	129
d17.blv	20	198	Gold	3488	2432	129
d17.blv	21	66	Leather Armor	3776	2304	129
